RK	PLAYER	TEAM	CONF	MIN%	OR	DR	AST	BLK	STL	FTR	2P	3P
196	Fr	6-1	Brandon Whitney	Montana	BSky	74.5	2.6	6.1	18.7	0.3	1.4	47.7	60-132	.455	14-40	.350
197	Jr	6-7	Brandon Younger	Presbyterian	BSth	61.7	8.5	15.3	7.6	1.7	2.4	19.8	30-72	.417	20-59	.339
198	Fr	6-4	Brantly Stevenson	Cal Poly	BW	47.4	1.8	14.8	19.4	1.2	2.3	29.3	31-64	.484	17-52	.327
199	Sr	6-0	Braxton Beverly	North Carolina St.	ACC	57.9	0.8	4.8	17.5	0.2	2.4	30.6	20-40	.500	32-81	.395
200	Jr	6-4	Brayan Au	Louisiana Lafayette	SB	42.8	0.0	7.7	25.2	0.9	1.8	16.7	15-29	.517	10-37	.270
201	So	6-8	Brayden Parker	Idaho St.	BSky	65.2	7.8	17.9	13.7	4.3	1.7	35.6	65-120	.542	6-29	.207
202	Sr	6-2	Brendan Barry	Temple	Amer	68.3	0.5	7.8	13.8	0.3	1.2	17.9	5-14	.357	29-64	.453
203	So	6-5	Brendan Harrick	Cal St. Northridge	BW	41.3	2.5	8.4	6.3	1.0	0.3	11.6	8-28	.286	19-67	.284
204	So	6-7	Brendan McGuire	Quinnipiac	MAAC	54.0	2.8	14.2	22.5	1.2	1.4	25.2	31-69	.449	19-42	.452
205	So	6-3	Brenden Tucker	College of Charlesto	CAA	62.7	2.8	6.4	10.0	0.6	2.0	53.1	38-99	.384	12-31	.387
206	Sr	5-9	Brendon Brooks	Southern	SWAC	50.2	0.6	3.5	27.3	0.3	1.1	38.2	20-49	.408	12-40	.300
207	So	6-3	Brenton Mills	Binghamton	AE	70.1	2.2	8.9	13.7	0.2	1.1	16.9	49-119	.412	33-82	.402
208	Jr	5-6	Brian White	Northwestern St.	Slnd	41.6	1.6	5.9	22.5	0.0	1.7	28.4	39-80	.487	15-36	.417
209	So	6-7	Brice Williams	Charlotte	CUSA	70.0	3.5	14.6	8.1	1.8	1.7	31.3	53-106	.500	30-70	.429
210	Sr	6-8	Brison Gresham	Houston	Amer	43.0	8.5	11.0	3.3	10.9	1.8	38.0	40-71	.563	0-0	.000
211	Sr	6-4	Broc Finstuen	Pacific	WCC	70.2	9.7	14.8	6.9	1.8	1.2	38.6	60-109	.550	9-31	.290
212	Jr	6-5	Brock Miller	Utah St.	MWC	66.8	1.4	5.7	6.0	0.0	1.1	10.0	25-53	.472	57-156	.365
213	Jr	6-2	Bryan Trimble Jr.	Akron	MAC	71.8	1.1	6.6	2.6	0.6	1.6	9.4	16-42	.381	71-171	.415
214	So	6-4	Bryant Randleman	High Point	BSth	54.9	1.7	13.3	18.9	2.0	3.5	69.7	29-65	.446	1-11	.091
215	So	6-6	Bryce Beamer	Binghamton	AE	49.8	7.3	16.1	3.6	0.9	1.7	18.9	23-45	.511	23-77	.299
216	So	6-4	Bryce Daley	UMass Lowell	AE	74.3	5.6	8.3	22.5	0.6	1.1	29.2	44-89	.494	13-48	.271
217	Sr	6-6	Bryce Fowler	Sacramento St.	BSky	78.8	4.1	10.7	23.0	1.0	3.0	26.2	84-185	.454	13-40	.325
218	Jr	6-9	Bryce Golden	Butler	BE	63.7	8.0	13.6	7.1	1.1	1.4	27.5	90-168	.536	8-39	.205
219	Jr	6-4	Bryce Hamilton	UNLV	MWC	76.3	4.4	18.2	22.3	0.3	2.4	16.0	138-292	.473	32-107	.299
220	Fr	6-6	Bryce Johnson	Sacred Heart	NEC	50.1	8.7	25.1	8.1	1.3	1.1	45.3	42-66	.636	2-9	.222
221	So	6-4	Bryce Laskey	St. Francis PA	NEC	56.6	0.2	6.9	9.9	0.4	1.5	8.8	25-58	.431	28-90	.311
222	Jr	6-2	Bryce McBride	Eastern Michigan	MAC	81.2	3.1	4.0	14.2	0.5	1.6	37.8	29-65	.446	28-83	.337
223	Fr	5-11	Bryce Monroe	Sam Houston St.	Slnd	54.3	0.6	5.7	24.3	0.2	0.9	35.5	52-139	.374	24-75	.320
224	Sr	6-5	Bryce Moragne	Florida A&M	MEAC	78.1	9.9	16.2	7.8	0.5	2.0	28.5	70-132	.530	1-5	.200
225	Sr	6-7	Bryce Nze	Butler	BE	70.3	8.5	22.9	15.9	2.2	1.1	42.0	82-164	.500	19-43	.442
226	Fr	6-3	Bryce Pope	UC San Diego	BW	59.1	0.4	8.9	6.1	0.0	0.3	5.0	30-54	.556	18-47	.383
227	Sr	6-2	Bryce Williams	Oklahoma St.	B12	53.9	1.2	6.8	14.4	3.0	2.3	30.0	30-73	.411	34-107	.318
228	Jr	6-6	Bryce Wills	Stanford	P12	40.4	3.0	12.9	15.9	1.5	2.7	48.0	50-86	.581	3-12	.250
229	Jr	6-7	Bryce Workman	Jacksonville	ASun	66.0	9.6	18.7	10.8	1.6	1.6	52.9	86-153	.562	2-4	.500
230	Fr	6-2	Brycen Long	Houston Baptist	Slnd	42.4	2.7	8.2	15.9	0.0	2.9	18.6	13-37	.351	28-76	.368
231	Jr	5-9	Bryson Langdon	Northern Kentucky	Horz	82.9	1.2	7.0	22.0	0.0	2.1	29.5	72-136	.529	24-88	.273
232	Jr	6-6	Bryson Mozone	USC Upstate	BSth	56.4	3.1	14.5	5.1	2.7	1.3	17.7	12-45	.267	40-102	.392
233	Sr	6-8	Bryson Williams	UTEP	CUSA	74.8	5.7	21.4	6.3	1.6	1.0	27.0	94-183	.514	14-54	.259
234	Sr	5-10	Bubba Parham	Georgia Tech	ACC	63.1	2.6	9.9	8.8	0.0	2.2	19.3	26-46	.565	31-94	.330
235	Jr	6-6	Buddy Boeheim	Syracuse	ACC	80.4	1.8	6.1	14.9	0.1	2.1	14.2	84-171	.491	77-202	.381
236	Sr	6-7	Bul Kuol	Detroit	Horz	89.8	4.0	12.1	10.5	1.5	2.1	25.0	65-130	.500	54-130	.415
237	Fr	5-10	Byron Joshua	Alcorn St.	SWAC	47.1	2.1	11.9	23.1	0.4	2.8	35.5	38-88	.432	11-33	.333
238	Sr	5-9	C.J. Brim	North Alabama	ASun	48.4	1.4	10.8	17.8	0.6	1.2	25.8	24-49	.490	15-40	.375
239	Sr	6-3	C.J. Keyser	North Carolina Centr	MEAC	78.9	2.5	11.0	13.1	1.6	1.4	29.4	63-127	.496	16-50	.320
240	Jr	6-1	C.J. Roberts	New Mexico St.	WAC	45.1	2.3	12.6	9.7	0.8	1.6	18.3	32-71	.451	16-44	.364
241	So	6-8	C.J. Walker	UCF	Amer	58.4	7.6	15.0	7.3	7.6	2.1	50.0	53-110	.482	2-14	.143
242	So	6-7	CJ Felder	Boston College	ACC	65.6	5.4	19.8	6.5	7.9	2.0	30.8	45-76	.592	22-70	.314
243	Sr	6-0	CJ Fleming	Bellarmine	ASun	67.0	1.3	8.3	9.5	1.1	1.9	23.5	27-52	.519	43-97	.443
244	So	6-3	CJ Fredrick	Iowa	B10	53.5	0.8	3.6	12.3	0.6	0.8	22.4	36-76	.474	36-76	.474
245	Sr	5-10	CJ Jones	Northwestern St.	Slnd	42.1	0.4	5.6	23.9	0.2	1.1	30.4	27-59	.458	4-20	.200
246	Jr	6-5	CJ Kelly	Albany	AE	63.4	2.2	15.2	15.1	1.4	2.3	44.0	38-69	.551	27-65	.415
247	Sr	6-1	CJ Walker	Ohio St.	B10	64.5	1.6	10.2	26.5	0.4	1.8	42.0	69-151	.457	13-49	.265
248	Fr	6-8	Cade Cunningham	Oklahoma St.	B12	78.0	2.3	16.2	20.2	2.3	2.5	38.9	114-246	.463	62-155	.400
249	Sr	6-4	Cainan McClelland	Jackson St.	SWAC	67.8	2.5	6.4	16.8	0.8	2.6	18.4	14-42	.333	23-61	.377
250	Jr	6-3	Caleb Asberry	Texas St.	SB	73.9	2.6	15.9	13.8	1.0	2.4	19.0	68-125	.544	48-112	.429
251	So	6-3	Caleb Burgess	Hofstra	CAA	83.7	1.7	9.5	30.1	0.0	2.1	32.6	54-121	.446	16-60	.267
252	Jr	6-5	Caleb Catto	Florida Gulf Coast	ASun	79.1	2.5	12.8	9.9	0.2	2.5	9.7	38-81	.469	40-105	.381
253	Jr	6-4	Caleb Daniels	Villanova	BE	64.3	2.2	7.9	8.8	0.2	0.9	25.1	35-77	.455	44-114	.386
254	So	6-0	Caleb Fields	Arkansas St.	SB	75.9	1.6	9.7	24.1	0.2	1.8	63.0	54-125	.432	15-48	.313
255	Jr	6-2	Caleb Fields	Bowling Green	MAC	67.0	3.3	11.1	13.4	0.6	1.8	33.6	32-67	.478	22-76	.289
256	Jr	6-5	Caleb Fuller	UC Davis	BW	49.8	4.2	15.5	9.0	1.4	1.6	38.6	39-66	.591	13-48	.271
257	Jr	5-10	Caleb Green	Fairfield	MAAC	83.8	1.1	6.4	19.0	0.1	0.9	23.0	58-138	.420	28-84	.333
258	So	6-3	Caleb Grill	UNLV	MWC	84.7	1.0	10.4	11.7	0.5	2.6	14.1	26-51	.510	54-155	.348
259	Jr	6-8	Caleb Hollander	Belmont	OVC	42.8	7.1	15.3	11.2	1.1	1.6	18.3	48-87	.552	38-110	.345
260	Jr	6-4	Caleb Huffman	Central Michigan	MAC	61.1	3.0	11.1	15.9	0.9	2.0	22.7	70-139	.504	26-81	.321
261	So	5-11	Caleb Hunter	Mississippi Valley S	SWAC	87.0	3.1	7.9	26.3	0.6	1.5	19.0	53-145	.366	53-166	.319
262	Fr	6-8	Caleb Lohner	BYU	WCC	59.4	9.6	23.3	7.8	0.3	1.4	38.5	46-82	.561	19-53	.358
263	Fr	6-4	Caleb Love	North Carolina	ACC	69.1	1.4	8.7	23.1	1.4	2.4	23.7	70-201	.348	34-128	.266
264	Jr	6-7	Caleb McConnell	Rutgers	B10	40.6	5.7	15.3	12.1	1.7	3.7	14.4	34-90	.378	10-49	.204
265	Fr	6-4	Caleb Murphy	South Florida	Amer	56.2	1.3	9.8	26.3	1.3	2.2	24.0	63-152	.414	6-31	.194
266	So	6-2	Caleb Nero	North Dakota	Sum	56.5	1.0	8.5	15.5	0.2	1.6	21.6	51-107	.477	30-87	.345
267	Jr	6-6	Caleb Simmons	San Jose St.	MWC	40.0	3.7	15.5	9.0	0.3	1.3	33.3	7-16	.438	9-35	.257
268	So	6-0	Callum Baker	Fairleigh Dickinson	NEC	53.0	2.4	8.9	6.6	0.8	2.2	32.4	13-41	.317	27-67	.403
269	So	6-7	Calvin Solomon	Stephen F. Austin	Slnd	54.5	8.4	15.7	7.7	5.2	3.6	71.4	40-78	.513	4-6	.667
270	Sr	6-0	Cam Davis	Navy	Pat	66.7	1.7	9.2	18.6	1.0	2.7	35.8	70-148	.473	20-56	.357
271	Fr	6-3	Cam Hayes	North Carolina St.	ACC	54.1	1.3	10.9	23.8	0.2	2.9	25.8	33-82	.402	28-77	.364
272	Jr	6-2	Cam Mack	Prairie View A&M	SWAC	77.3	2.2	7.7	37.3	1.1	4.2	29.6	44-97	.454	24-92	.261
273	So	6-3	Cameron Ba	UC Davis	BW	48.5	2.1	12.8	2.3	1.0	0.8	19.4	8-15	.533	16-52	.308
274	So	6-5	Cameron Brown	Saint Joseph's	A10	56.5	5.3	8.7	5.7	0.9	2.0	13.3	36-70	.514	21-65	.323
275	Jr	6-7	Cameron Burrell	Western Illinois	Sum	53.7	9.0	19.9	3.8	1.8	1.9	46.9	39-71	.549	2-10	.200
276	Jr	6-6	Cameron Christon	Grambling St.	SWAC	70.9	3.3	16.4	10.4	2.4	2.0	42.2	61-115	.530	42-110	.382
277	Jr	5-11	Cameron Gooden	Dixie St.	WAC	82.9	1.7	8.8	19.7	0.0	2.7	51.0	51-114	.447	27-84	.321
278	Jr	6-5	Cameron Holden	Tennessee Martin	OVC	59.5	15.6	20.9	19.3	1.6	3.7	57.1	85-186	.457	10-40	.250
279	Sr	6-4	Cameron Johnson	Stephen F. Austin	Slnd	75.8	3.0	15.4	10.4	0.8	2.1	40.6	71-125	.568	18-55	.327
280	Sr	6-9	Cameron Krutwig	Loyola Chicago	MVC	71.3	11.8	21.1	26.5	4.4	2.6	30.0	187-327	.572	0-0	.000
281	Jr	6-2	Cameron Parker	Montana	BSky	64.2	0.9	9.1	36.8	0.0	1.0	31.8	54-110	.491	18-38	.474
282	Fr	6-6	Cameron Sheffield	Rice	CUSA	43.6	6.5	10.8	9.9	1.6	1.4	62.7	12-32	.375	20-51	.392
283	Jr	6-2	Cameron Shelton	Northern Arizona	BSky	88.6	3.6	19.2	30.3	0.0	2.5	44.3	119-271	.439	25-72	.347
284	Fr	6-4	Cameron Thomas	LSU	SEC	84.6	2.0	8.2	8.3	0.7	1.4	44.0	135-291	.464	68-209	.325
285	So	6-1	Cameron Tucker	Alabama A&M	SWAC	44.8	0.4	8.3	29.9	0.8	1.7	70.8	10-31	.323	5-17	.294
286	Jr	6-5	Cameron Wilbon	Robert Morris	Horz	43.2	7.4	14.5	4.0	0.7	1.1	37.5	35-73	.479	2-7	.286
287	Jr	6-2	Camren Wynter	Drexel	CAA	89.9	1.6	10.6	30.5	0.1	1.5	19.3	90-187	.481	34-82	.415
288	Sr	6-7	Camron Reece	Akron	MAC	40.8	8.3	20.5	5.8	4.2	1.0	47.6	55-82	.671	0-0	.000
289	Jr	6-7	Cantavio Dutreil	Sacred Heart	NEC	45.7	17.5	29.5	3.3	3.2	0.9	38.6	46-101	.455	0-0	.000
290	Sr	6-4	Carl Pierre	Massachusetts	A10	82.4	1.5	11.8	9.1	0.2	1.4	24.0	25-60	.417	37-111	.333
291	Sr	6-1	Carlik Jones	Louisville	ACC	88.6	2.2	12.4	26.2	0.3	2.2	32.7	95-225	.422	18-56	.321
292	Sr	6-5	Carlo Marble	Chicago St.	WAC	60.0	3.6	11.5	9.2	0.9	2.6	16.7	14-27	.519	7-33	.212
293	So	6-5	Carlos Jurgens	Oral Roberts	Sum	63.2	1.4	10.9	9.7	2.0	2.3	34.6	35-73	.479	17-54	.315
294	So	5-10	Carlos Paez	Austin Peay	OVC	79.1	2.0	8.7	22.9	0.0	1.5	31.4	37-87	.425	35-82	.427
295	Sr	6-8	Carlos Rosario	McNeese St.	Slnd	67.1	8.4	13.4	5.8	1.5	0.8	32.9	88-140	.629	0-0	.000
296	Fr	6-7	Carson Towt	Northern Arizona	BSky	52.9	9.6	19.1	13.0	3.8	1.3	44.8	51-96	.531	0-0	.000
297	Sr	6-5	Carson Williams	Western Kentucky	CUSA	62.0	9.4	13.7	6.8	1.7	1.2	45.2	58-116	.500	16-39	.410
298	Sr	6-3	Carter Collins	Davidson	A10	64.6	2.5	14.8	20.9	1.2	1.6	31.0	44-84	.524	34-87	.391
299	Jr	6-7	Carter Hendricksen	North Florida	ASun	61.1	3.5	13.5	11.5	0.6	1.6	24.8	35-83	.422	43-123	.350
300	Fr	6-2	Carter Mahaney	Northern Arizona	BSky	42.7	1.6	7.5	9.3	0.0	1.5	8.5	18-44	.409	4-15	.267
301	Fr	6-4	Carter Whitt	Wake Forest	ACC	47.5	0.9	11.8	23.8	0.0	1.9	7.1	17-58	.293	13-40	.325
302	Fr	6-1	Carvell Teasett	Northwestern St.	Slnd	43.0	1.3	8.2	22.7	0.4	2.2	28.8	36-85	.424	40-106	.377
303	Sr	6-7	Casdon Jardine	Hawaii	BW	69.4	5.8	17.0	8.5	0.9	1.9	43.2	42-81	.519	27-67	.403
304	Sr	6-5	Cavit Ege Havsa	Rice	CUSA	44.5	2.4	10.0	27.0	0.7	2.2	23.3	25-47	.532	11-39	.282
305	Jr	6-6	Cedric Henderson Jr.	Campbell	BSth	82.3	3.0	14.2	7.0	4.1	2.4	35.7	119-212	.561	19-71	.268
306	Sr	6-2	Cedric Russell	Louisiana Lafayette	SB	83.3	1.3	8.6	6.9	0.0	1.0	25.3	71-156	.455	71-176	.403
307	Jr	6-6	Cedrick Alley Jr.	UTSA	CUSA	48.6	5.9	16.0	6.0	2.1	1.8	23.4	30-63	.476	17-44	.386
308	Fr	6-7	Chad Baker	Duquesne	A10	50.8	3.0	10.1	9.6	4.2	2.4	30.5	21-45	.467	25-60	.417
309	Jr	6-6	Chance Hunter	Long Beach St.	BW	66.9	3.3	17.0	8.0	0.8	1.6	19.4	48-102	.471	27-78	.346
310	So	6-8	Chandler Lawson	Oregon	P12	45.3	6.1	14.0	7.3	2.8	1.6	36.7	46-87	.529	4-11	.364
311	Sr	6-7	Chandler Vaudrin	Winthrop	BSth	78.9	1.9	24.6	38.5	0.4	2.2	58.0	81-164	.494	18-48	.375
312	Jr	6-11	Charles Bassey	Western Kentucky	CUSA	72.8	13.2	30.8	5.6	11.5	0.7	35.3	176-270	.652	18-59	.305
313	Sr	6-3	Charles Falden	Winthrop	BSth	51.9	5.0	12.2	5.1	0.4	2.1	28.9	46-80	.575	39-107	.364
314	So	6-4	Charles Pride	Bryant	NEC	80.6	7.2	14.6	13.9	0.3	2.3	32.0	63-118	.534	36-88	.409
315	So	6-7	Charles Thompson	Towson	CAA	70.3	10.6	15.1	4.2	6.3	2.0	40.0	66-120	.550	0-0	.000
316	So	6-2	Charlie Easley	South Dakota St.	Sum	50.8	2.2	11.9	10.1	0.5	2.7	22.4	17-38	.447	20-47	.426
317	Sr	5-11	Charlie Moore	DePaul	BE	67.1	2.5	9.6	28.2	0.0	1.9	20.1	57-128	.445	28-81	.346
318	So	6-4	Chase Audige	Northwestern	B10	70.0	3.3	11.9	14.6	1.7	3.2	20.8	67-150	.447	39-114	.342
319	So	6-7	Chase Claxton	Winthrop	BSth	44.8	10.0	10.5	2.6	4.1	2.0	60.3	37-56	.661	0-7	.000
320	Fr	6-2	Chase Johnston	Stetson	ASun	81.2	1.8	7.5	10.2	0.3	2.8	10.9	47-91	.516	67-185	.362
321	So	6-9	Chase Paar	George Washington	A10	50.7	8.9	16.1	6.8	3.3	1.3	35.6	32-66	.485	1-7	.143
322	Sr	5-8	Chauncey Hawkins	St. Francis NY	NEC	61.4	1.1	9.4	28.3	0.9	2.9	44.6	65-130	.500	21-56	.375
323	Sr	6-5	Chaundee Brown Jr.	Michigan	B10	51.5	4.9	12.0	5.7	1.2	0.4	17.1	44-77	.571	39-93	.419
324	Sr	6-11	Cheikh Mbacke Diong	UNLV	MWC	71.8	11.0	18.4	5.2	4.5	2.5	34.9	87-145	.600	0-1	.000
325	So	6-2	Chico Carter Jr.	Murray St.	OVC	61.9	0.6	6.9	14.9	0.4	2.8	20.5	68-124	.548	42-100	.420
326	Jr	6-7	Chinedu Okanu	Northern Illinois	MAC	43.4	10.5	11.5	5.5	5.7	0.9	47.6	33-82	.402	0-0	.000
327	So	6-4	Chris Austin	Fordham	A10	88.2	0.7	7.1	6.3	0.9	1.4	28.2	29-56	.518	24-75	.320
328	Jr	6-8	Chris Brandon	Detroit	Horz	44.2	12.1	18.8	4.0	2.7	2.1	47.1	38-51	.745	0-0	.000
329	Jr	6-2	Chris Childs	Bryant	NEC	66.7	1.8	7.0	7.8	0.0	1.2	28.8	25-61	.410	58-147	.395
330	Sr	6-6	Chris Duarte	Oregon	P12	79.1	2.8	14.0	14.9	2.8	3.3	26.2	99-157	.631	61-144	.424
331	Sr	7-1	Chris Efretuei	Louisiana Monroe	SB	42.8	8.3	14.4	6.7	8.0	1.9	28.4	53-95	.558	0-0	.000
332	Jr	6-3	Chris Harris	Southeast Missouri S	OVC	70.8	1.1	8.3	24.9	0.3	1.8	50.4	55-128	.430	38-134	.284
333	Sr	6-5	Chris Joyce	Air Force	MWC	79.7	2.3	9.8	12.7	0.5	2.0	25.5	60-116	.517	33-100	.330
334	Jr	6-3	Chris Mullins	Rice	CUSA	55.3	3.4	9.7	17.4	0.2	1.8	27.8	49-105	.467	19-53	.358
335	Sr	6-1	Chris Parker	Liberty	ASun	74.2	1.6	7.1	22.5	0.0	1.4	32.5	71-145	.490	25-67	.373
336	So	6-4	Chris Shelton	Hampton	BSth	76.7	1.9	5.5	4.4	0.8	1.4	4.0	20-39	.513	67-138	.486
337	Sr	7-1	Chris Vogt	Cincinnati	Amer	48.6	8.6	12.0	11.0	6.1	0.6	67.9	47-84	.560	0-0	.000
338	Fr	6-4	Chris Youngblood	Kennesaw St.	ASun	84.2	1.1	11.6	11.2	1.8	1.2	17.7	47-105	.448	38-121	.314
339	Sr	6-5	Christiaan Jones	Stetson	ASun	74.3	6.4	16.1	11.7	0.5	2.7	38.0	86-170	.506	27-75	.360
340	Jr	6-9	Christian Anigwe	UC Davis	BW	42.0	13.2	16.1	3.8	3.2	1.8	51.2	42-78	.538	0-2	.000
341	Jr	6-7	Christian Bishop	Creighton	BE	58.0	7.8	21.7	10.0	4.8	1.7	50.7	140-203	.690	1-4	.250
342	So	6-6	Christian Braun	Kansas	B12	78.3	4.0	14.5	10.9	1.6	2.3	29.8	40-87	.460	49-148	.331
343	Sr	6-5	Christian Carlyle	Santa Clara	WCC	72.9	1.8	6.4	13.5	0.7	0.9	42.5	54-110	.491	5-24	.208
344	So	6-2	Christian Ings	Rider	MAAC	60.0	2.8	13.8	18.3	0.4	2.0	60.6	50-115	.435	5-22	.227
345	So	7-1	Christian Koloko	Arizona	P12	43.0	15.1	17.1	3.4	8.8	1.6	57.1	51-97	.526	0-1	.000
346	So	6-6	Christian Ray	La Salle	A10	62.8	9.7	19.0	10.5	0.9	2.2	33.8	61-102	.598	13-43	.302
347	Sr	6-5	Christian Terrell	Sacramento St.	BSky	54.3	2.7	11.4	11.3	0.0	2.6	16.9	52-97	.536	12-33	.364
348	Sr	6-2	Christian Willis	Arkansas St.	SB	50.4	3.5	7.5	10.0	1.2	1.2	20.3	26-75	.347	22-43	.512
349	Jr	6-6	Christian Wilson	Longwood	BSth	56.5	6.1	15.5	7.3	0.4	1.0	48.5	33-72	.458	12-64	.188
350	Sr	6-4	Chuck Champion	Albany	AE	44.5	2.3	15.4	14.0	0.0	2.6	24.1	36-68	.529	4-15	.267
351	Jr	6-7	Chuck Hannah	Elon	CAA	43.5	8.0	10.1	8.0	2.5	1.2	20.8	16-32	.500	5-16	.313
352	Fr	6-2	Chuck Harris	Butler	BE	70.2	2.3	10.5	18.1	0.3	2.1	26.1	55-138	.399	48-119	.403
353	Sr	6-6	Chuck O'Bannon Jr.	TCU	B12	43.1	6.9	17.8	5.6	3.0	2.5	30.4	27-59	.458	28-76	.368
354	Sr	6-7	Chudier Bile	Georgetown	BE	56.0	8.8	14.1	7.5	3.9	2.5	40.2	44-105	.419	37-94	.394
355	Jr	6-5	Chyree Walker	Radford	BSth	63.4	9.9	24.4	6.4	0.6	1.4	32.9	66-130	.508	3-10	.300
356	Sr	6-7	Clay Mounce	Furman	SC	75.7	6.8	16.7	7.9	1.9	2.0	15.7	63-98	.643	45-138	.326
357	Sr	6-4	Clayton Henry	New Mexico St.	WAC	69.7	6.4	11.0	10.4	0.2	1.4	15.6	24-44	.545	18-78	.231
358	Jr	6-10	Clifton Moore	La Salle	A10	43.6	6.8	17.8	5.6	7.9	0.4	28.3	41-75	.547	10-31	.323
359	Sr	6-4	Clyde Trapp	Clemson	ACC	71.5	2.3	20.3	18.1	1.7	1.3	25.2	45-98	.459	20-57	.351
360	So	5-11	Cobe Williams	Louisiana Tech	CUSA	65.2	1.2	11.3	19.3	1.0	2.3	40.3	56-108	.519	29-88	.330
361	Sr	6-10	Cody Carlson	Weber St.	BSky	52.6	6.2	22.6	5.9	2.6	1.1	41.3	60-98	.612	13-28	.464
362	Jr	6-9	Cody Riley	UCLA	P12	54.6	7.9	20.6	11.8	3.6	0.9	46.6	120-221	.543	0-2	.000
363	Sr	6-1	Colbey Ross	Pepperdine	WCC	92.8	1.9	10.8	38.6	0.7	1.7	46.4	96-201	.478	37-116	.319
364	Fr	6-5	Colby Jones	Xavier	BE	49.1	6.3	12.3	17.6	1.0	2.6	44.0	30-57	.526	9-27	.333
365	So	6-5	Colby Rogers	Cal Poly	BW	65.4	2.1	11.1	18.0	0.5	1.8	18.5	51-136	.375	31-96	.323
366	Jr	6-9	Cole Swider	Villanova	BE	47.1	3.8	13.9	10.4	0.5	1.7	10.4	14-28	.500	35-87	.402
367	Fr	6-7	Coleman Stucke	Northeastern	CAA	55.2	0.6	11.6	7.1	1.2	1.1	11.8	18-37	.486	24-73	.329
368	Jr	6-11	Colin Castleton	Florida	SEC	62.1	11.9	16.6	8.6	9.2	1.2	51.6	111-185	.600	0-1	.000
369	Sr	6-3	Collin Gillespie	Villanova	BE	66.4	2.2	9.7	26.6	0.0	1.7	34.6	48-99	.485	41-109	.376
370	Fr	6-4	Collin Warren	McNeese St.	Slnd	47.9	1.1	9.7	13.2	0.6	2.6	36.2	20-59	.339	13-35	.371
371	Jr	6-9	Collin Welp	UC Irvine	BW	66.7	4.9	26.7	13.6	2.6	2.6	30.5	126-258	.488	18-53	.340
372	Jr	6-2	Colton Sandage	Western Illinois	Sum	51.2	2.1	9.7	21.9	0.7	1.4	52.7	33-64	.516	27-86	.314
373	Jr	6-6	Connor Harding	BYU	WCC	49.7	2.8	10.6	11.9	0.8	1.4	23.0	24-45	.533	21-68	.309
374	Fr	6-5	Connor Kochera	William & Mary	CAA	74.6	2.9	14.5	10.7	0.4	1.6	31.9	49-96	.510	25-70	.357
375	Jr	6-5	Connor McCaffery	Iowa	B10	56.7	2.2	11.8	22.0	0.3	1.5	28.4	15-37	.405	18-65	.277
376	Jr	6-6	Connor Nelson	American	Pat	61.0	6.6	16.7	12.8	2.0	4.2	22.4	11-31	.355	7-27	.259
377	So	6-7	Connor Withers	UMass Lowell	AE	74.3	3.4	18.3	10.7	3.9	1.8	20.8	57-112	.509	32-90	.356
378	Jr	6-4	Cooper Neese	Indiana St.	MVC	71.5	0.9	13.9	9.6	0.4	1.6	18.8	38-88	.432	41-104	.394
379	Jr	6-1	Cooper Robb	Eastern Kentucky	OVC	68.5	4.0	8.3	12.1	0.6	3.4	15.6	31-90	.344	41-122	.336
380	Sr	6-2	Corey Allen	Georgia St.	SB	79.3	1.9	12.3	15.3	0.3	1.1	24.3	48-99	.485	53-131	.405
381	Sr	6-8	Corey Douglas Jr.	VCU	A10	46.4	9.9	10.3	5.8	7.5	1.8	23.6	48-86	.558	0-3	.000
382	Sr	6-7	Corey Kispert	Gonzaga	WCC	79.2	3.8	13.9	9.0	1.4	1.5	24.8	118-188	.628	91-207	.440
383	Jr	6-5	Cormac Ryan	Notre Dame	ACC	70.7	3.7	13.1	15.9	1.2	2.1	20.7	41-92	.446	43-125	.344
384	Jr	6-7	Cory Hightower	Western Carolina	SC	55.0	3.6	20.9	15.4	1.0	2.1	31.9	78-151	.517	16-62	.258
385	Sr	6-0	Coryon Mason	Abilene Christian	Slnd	59.0	2.7	7.1	17.8	0.8	1.8	30.8	57-120	.475	25-62	.403
386	Jr	6-9	Coty Jude	UNC Asheville	BSth	48.6	2.4	11.4	4.1	1.3	1.4	13.4	12-18	.667	35-94	.372
387	So	6-7	Courtney Brown Jr.	Milwaukee	Horz	41.1	5.0	15.3	2.8	0.3	1.1	23.8	15-35	.429	16-45	.356
388	Jr	6-1	Courtney Carter	SIU Edwardsville	OVC	75.1	2.6	11.2	23.8	0.6	2.7	27.2	51-105	.486	17-57	.298
389	Jr	6-3	Courtney Ramey	Texas	B12	79.5	2.3	8.2	22.2	0.5	1.7	28.7	55-153	.359	48-115	.417
390	Sr	6-3	Craig Beaudion	Cleveland St.	Horz	74.9	1.0	6.5	20.0	0.6	2.2	40.0	63-131	.481	22-54	.407
391	Fr	6-5	Curt Lewis	Eastern Kentucky	OVC	58.1	6.7	15.5	11.7	0.5	3.0	35.2	79-130	.608	24-66	.364
392	Jr	6-5	Curtis Haywood II	Tulsa	Amer	64.3	2.9	11.6	14.2	1.4	2.0	20.4	16-36	.444	21-72	.292
393	So	6-3	Cyrus Largie	Florida Gulf Coast	ASun	74.4	5.4	15.4	9.2	1.3	1.6	32.5	69-116	.595	14-38	.368
